# z, u, v, w, u_mag
1.056000000000000000e+03 6.297388323906880636e+00 3.875512887286640673e+00 2.649674238639979605e-03 7.394369943570386461e+00
1.068000000000000000e+03 6.302107609512013653e+00 3.866563452431187820e+00 -4.093560003598346007e-03 7.393706107952851880e+00
1.080000000000000000e+03 6.303182585334692334e+00 3.864026251111892574e+00 3.116757196096465836e-03 7.393295563381987456e+00
1.092000000000000000e+03 6.306911469731101505e+00 3.855755014278730908e+00 -3.653255915327338448e-03 7.392157490438098222e+00
1.104000000000000000e+03 6.304926141186278699e+00 3.862156451678992575e+00 3.723937344821461395e-03 7.393805513453076905e+00
1.116000000000000000e+03 6.307382486723629889e+00 3.854046358809804396e+00 -3.756744242089803294e-03 7.391668369374425396e+00
1.128000000000000000e+03 6.304026241731708780e+00 3.864164298781358031e+00 4.235781753740605615e-03 7.394087538450265562e+00
1.140000000000000000e+03 6.305517279035957046e+00 3.853589831996523607e+00 -3.362402276311038298e-03 7.389838567603292496e+00
1.152000000000000000e+03 6.305107408288465720e+00 3.863226891649568895e+00 4.701542198675447148e-03 7.394519832343242172e+00
1.164000000000000000e+03 6.305589638108046735e+00 3.855949009910413672e+00 -2.988907662260803771e-03 7.391130656727269432e+00
1.176000000000000000e+03 6.307052033648401057e+00 3.856682056381582679e+00 3.388252971460847980e-03 7.392760872598429955e+00
1.188000000000000000e+03 6.303520342900754692e+00 3.859466083666668990e+00 -2.964714398328594739e-03 7.391201252426323087e+00
1.200000000000000000e+03 6.305440999696720894e+00 3.857786658206121544e+00 2.868020250734965113e-03 7.391962684323405419e+00
1.212000000000000000e+03 6.304424313970271143e+00 3.858670333560258570e+00 -2.671060740755678425e-03 7.391556656634855393e+00
1.224000000000000000e+03 6.303987570225447534e+00 3.861579566861972346e+00 2.513894016722263355e-03 7.392703318572034554e+00
1.236000000000000000e+03 6.304579144903180499e+00 3.851015570999198889e+00 -2.350526115576499677e-03 7.387695489623230749e+00
1.248000000000000000e+03 6.304945846258919850e+00 3.869353861933705563e+00 2.183356146747846092e-03 7.397583808255432380e+00
1.260000000000000000e+03 6.306662027336714438e+00 3.847048627628298689e+00 -2.021456541187226143e-03 7.387406389029519183e+00
1.272000000000000000e+03 6.303948839802782977e+00 3.872851010637197167e+00 1.860176808429924193e-03 7.398564008353389454e+00
1.284000000000000000e+03 6.307361217604437797e+00 3.842530183234153629e+00 -1.697226897679737431e-03 7.385651401128079385e+00
1.296000000000000000e+03 6.303427329519940336e+00 3.875256450243031559e+00 1.535567290649148897e-03 7.399379096360451769e+00
1.308000000000000000e+03 6.307294022899796460e+00 3.840759518017898611e+00 -1.372907667273175767e-03 7.384672873691023653e+00
1.320000000000000000e+03 6.303632365302877183e+00 3.875874088435995457e+00 1.212024200291974977e-03 7.399877189204302042e+00
1.332000000000000000e+03 6.307160903453493006e+00 3.840653012095320396e+00 -1.050896215353059986e-03 7.384503729144700657e+00
1.344000000000000000e+03 6.303793908308441551e+00 3.875731883508078290e+00 8.907430542684634679e-04 7.399940274400252704e+00
1.356000000000000000e+03 6.307014135952991651e+00 3.840922046715151250e+00 -7.311789954833724636e-04 7.384518265579420593e+00
1.368000000000000000e+03 6.303949251578737645e+00 3.875392813220315258e+00 5.723873946425963189e-04 7.399894995935221154e+00
1.380000000000000000e+03 6.306860037237743022e+00 3.841311575783357135e+00 -4.142575619847082961e-04 7.384589245392259471e+00
1.392000000000000000e+03 6.304117058816852470e+00 3.874966501386969853e+00 2.569105039931738059e-04 7.399814683094423806e+00
1.404000000000000000e+03 6.306686549311834256e+00 3.841760911742219342e+00 -1.002414108196551139e-04 7.384674816422830190e+00
1.416000000000000000e+03 6.304300605064574903e+00 3.874499092954728940e+00 -5.565159453771004492e-05 7.399726301926421890e+00
1.428000000000000000e+03 6.306496126823073034e+00 3.842240024781678365e+00 2.108418699193136093e-04 7.384761461964972185e+00
1.440000000000000000e+03 6.304497340701536778e+00 3.874005958424505014e+00 -3.652328311991344259e-04 7.399635735508629075e+00
1.452000000000000000e+03 6.306292387632907115e+00 3.842738556557658836e+00 5.188976278755865271e-04 7.384846888164055656e+00
1.464000000000000000e+03 6.304703936631244510e+00 3.873497878257466276e+00 -6.717337988491000299e-04 7.399545796375944562e+00
1.476000000000000000e+03 6.306079420071596608e+00 3.843248192475137159e+00 8.238123381441774190e-04 7.384930263711411591e+00
1.488000000000000000e+03 6.304917580090511287e+00 3.872980671182118417e+00 -9.750342624625898047e-04 7.399457136964609383e+00
1.500000000000000000e+03 6.305859692057860677e+00 3.843766322095083066e+00 1.125480522530516135e-03 7.385012339969299511e+00
1.512000000000000000e+03 6.305138320898361570e+00 3.872457914971398019e+00 -1.275046418634900565e-03 7.399371674313232283e+00
1.524000000000000000e+03 6.305633553538977587e+00 3.844290056328602656e+00 1.423812390714995508e-03 7.385091913845439393e+00
1.536000000000000000e+03 6.305366322379621025e+00 3.871932796849557157e+00 -1.571667054140554569e-03 7.399291216924474668e+00
1.548000000000000000e+03 6.305401408301348987e+00 3.844816425684703276e+00 1.718684169280206659e-03 7.385167785561733922e+00
1.560000000000000000e+03 6.305601768157950815e+00 3.871406780180613794e+00 -1.864765721114331875e-03 7.399216687837726347e+00
1.572000000000000000e+03 6.305164339803430273e+00 3.845345256280341850e+00 2.009992348310755614e-03 7.385240790386985665e+00
1.584000000000000000e+03 6.305844020009255146e+00 3.870877321106331426e+00 -2.154273213097331833e-03 7.399146212951523971e+00
1.596000000000000000e+03 6.304921150705968813e+00 3.845876033584858522e+00 2.297689214118550042e-03 7.385309638850467095e+00
1.608000000000000000e+03 6.306091705906911038e+00 3.870343135530178724e+00 -2.440151625617377994e-03 7.399077952312264728e+00
1.620000000000000000e+03 6.304670351211542290e+00 3.846408793498314438e+00 2.581732662300999844e-03 7.385373078558087556e+00
1.632000000000000000e+03 6.306345905950126784e+00 3.869806062224771637e+00 -2.722361599390884113e-03 7.399013789416680531e+00
1.644000000000000000e+03 6.304413360002048883e+00 3.846946014536825498e+00 2.862095396040030895e-03 7.385433612464683328e+00
1.656000000000000000e+03 6.306607844649076533e+00 3.869263390182870133e+00 -3.000874114219916674e-03 7.398953351254768052e+00
1.668000000000000000e+03 6.304150061307122854e+00 3.847488000703144451e+00 3.138732228403286716e-03 7.385491301374152329e+00
1.680000000000000000e+03 6.306874995866055933e+00 3.868709772492235022e+00 -3.275628582065218987e-03 7.398891690449319825e+00
1.692000000000000000e+03 6.303880370686395729e+00 3.848038945881465001e+00 3.411581818036081050e-03 7.385548259664700410e+00
