# z, veer
9.840000000000000000e+02 2.405323229917116237e+02
9.960000000000000000e+02 2.405207845945079441e+02
1.008000000000000000e+03 2.404736948632977942e+02
1.020000000000000000e+03 2.404672844739512811e+02
1.032000000000000000e+03 2.404769957990920091e+02
1.044000000000000000e+03 2.404910097522568151e+02
1.056000000000000000e+03 2.405211543780425529e+02
1.068000000000000000e+03 2.405777611073192759e+02
1.080000000000000000e+03 2.406185736463060323e+02
1.092000000000000000e+03 2.406774407506306659e+02
1.104000000000000000e+03 2.406568058555227196e+02
1.116000000000000000e+03 2.406840798312664447e+02
1.128000000000000000e+03 2.406380895675863769e+02
1.140000000000000000e+03 2.406709894930407074e+02
1.152000000000000000e+03 2.406372399501992163e+02
1.164000000000000000e+03 2.406686832898795103e+02
1.176000000000000000e+03 2.406779162052149843e+02
1.188000000000000000e+03 2.406436917785902665e+02
1.200000000000000000e+03 2.406644849058974387e+02
1.212000000000000000e+03 2.406497885972475785e+02
1.224000000000000000e+03 2.406403824371598148e+02
1.236000000000000000e+03 2.406859647127941173e+02
1.248000000000000000e+03 2.406092726165460363e+02
1.260000000000000000e+03 2.407190800080663848e+02
1.272000000000000000e+03 2.405842447164072269e+02
1.284000000000000000e+03 2.407484354322039053e+02
1.296000000000000000e+03 2.405661945965721600e+02
1.308000000000000000e+03 2.407594045837414569e+02
1.320000000000000000e+03 2.405629711302055966e+02
1.332000000000000000e+03 2.407597815443556044e+02
1.344000000000000000e+03 2.405644540614358391e+02
1.356000000000000000e+03 2.407576082285180235e+02
1.368000000000000000e+03 2.405671720711929424e+02
1.380000000000000000e+03 2.407545652486895165e+02
1.392000000000000000e+03 2.405705206612517486e+02
1.404000000000000000e+03 2.407509832386596429e+02
1.416000000000000000e+03 2.405742501963544839e+02
1.428000000000000000e+03 2.407470873112883680e+02
1.440000000000000000e+03 2.405782681120508926e+02
1.452000000000000000e+03 2.407429776237211456e+02
1.464000000000000000e+03 2.405824674812236310e+02
1.476000000000000000e+03 2.407387423129013655e+02
1.488000000000000000e+03 2.405867673419025436e+02
1.500000000000000000e+03 2.407344083376904962e+02
1.512000000000000000e+03 2.405911279337360327e+02
1.524000000000000000e+03 2.407300084493301426e+02
1.536000000000000000e+03 2.405955248091842407e+02
1.548000000000000000e+03 2.407255662643310643e+02
1.560000000000000000e+03 2.405999509696721930e+02
1.572000000000000000e+03 2.407210661149002249e+02
1.584000000000000000e+03 2.406044546701291438e+02
1.596000000000000000e+03 2.407165070627145269e+02
1.608000000000000000e+03 2.406090603769185918e+02
1.620000000000000000e+03 2.407118937328411903e+02
1.632000000000000000e+03 2.406137381059325833e+02
1.644000000000000000e+03 2.407072083796713287e+02
1.656000000000000000e+03 2.406184989572439576e+02
1.668000000000000000e+03 2.407024520926267428e+02
1.680000000000000000e+03 2.406233728867575223e+02
1.692000000000000000e+03 2.406975926753148087e+02
1.704000000000000000e+03 2.406283450569294473e+02
1.716000000000000000e+03 2.406925908917217214e+02
1.728000000000000000e+03 2.406334123844733028e+02
1.740000000000000000e+03 2.406874711665959978e+02
1.752000000000000000e+03 2.406386705439803961e+02
1.764000000000000000e+03 2.406823333533640721e+02
1.776000000000000000e+03 2.406443483391830114e+02
1.788000000000000000e+03 2.406777879889926908e+02
1.800000000000000000e+03 2.406506448506371783e+02
1.812000000000000000e+03 2.406731212883915418e+02
1.824000000000000000e+03 2.406598027401015543e+02
1.836000000000000000e+03 2.406755454457055237e+02
1.848000000000000000e+03 2.406569858442525742e+02
1.860000000000000000e+03 2.406771617403911705e+02
1.872000000000000000e+03 2.406884552984230652e+02
1.884000000000000000e+03 2.406781400161287934e+02
1.896000000000000000e+03 2.406672883790994035e+02
1.908000000000000000e+03 2.406130888627923525e+02
1.920000000000000000e+03 2.405920137715823444e+02
