# z, u, v, w, u_mag
4.680000000000000000e+02 6.304357207009775088e+00 3.730177157772029961e+00 -7.857366777491534438e-04 7.325240067009574751e+00
4.800000000000000000e+02 6.322072795927964783e+00 3.715015454423365782e+00 8.035613953569011340e-04 7.332799254672651479e+00
4.920000000000000000e+02 6.339225344151135033e+00 3.699964158349065002e+00 -8.280430937651681424e-04 7.339994102358063266e+00
5.040000000000000000e+02 6.356729824955162478e+00 3.686737537747732052e+00 8.483261822356057786e-04 7.348472525591287940e+00
5.160000000000000000e+02 6.372072189960172217e+00 3.674823569763878695e+00 -8.751690669538742711e-04 7.355789082680175284e+00
5.280000000000000000e+02 6.383421755319321100e+00 3.664662376559887136e+00 8.979525506576871300e-04 7.360558704797914409e+00
5.400000000000000000e+02 6.393746393485474577e+00 3.656986732805020512e+00 -9.259339037711827695e-04 7.365700629639657215e+00
5.520000000000000000e+02 6.402060251376776812e+00 3.648476932218218227e+00 9.499064765822472266e-04 7.368701397770793804e+00
5.640000000000000000e+02 6.410504461989268599e+00 3.641974553100327583e+00 -9.780714288265695850e-04 7.372824903606376878e+00
5.760000000000000000e+02 6.416088754575677733e+00 3.636454388686288564e+00 1.001464698069117788e-03 7.374957384996863929e+00
5.880000000000000000e+02 6.421039665522712880e+00 3.632248992387288933e+00 -1.031196669433932615e-03 7.377193517339848405e+00
6.000000000000000000e+02 6.423903741502905440e+00 3.629603093411478021e+00 1.053911988486094667e-03 7.378384579738825444e+00
6.120000000000000000e+02 6.428292654913009052e+00 3.626194065147545054e+00 -1.083170604027631568e-03 7.380530538421908204e+00
6.240000000000000000e+02 6.431475864723981140e+00 3.623492902841830787e+00 1.105890148342333424e-03 7.381976960033485469e+00
6.360000000000000000e+02 6.434395189036738572e+00 3.621636274441101033e+00 -1.136295785721511565e-03 7.383609689319638569e+00
6.480000000000000000e+02 6.434936288138260352e+00 3.620145655065582613e+00 1.158597627358384568e-03 7.383350251656580099e+00
6.600000000000000000e+02 6.435986997281515798e+00 3.619479879565102642e+00 -1.189197629979779841e-03 7.383939642355181299e+00
6.720000000000000000e+02 6.436063753014677147e+00 3.619165658319134060e+00 1.211277781062762180e-03 7.383852528485371103e+00
6.840000000000000000e+02 6.438244524571094196e+00 3.618689582247206271e+00 -1.242041165747776116e-03 7.385520184354003703e+00
6.960000000000000000e+02 6.438447141263391238e+00 3.618209692446644254e+00 1.264478991110415396e-03 7.385461703120848043e+00
7.080000000000000000e+02 6.439526879281762817e+00 3.617628464322404813e+00 -1.295786823070422308e-03 7.386118318435704211e+00
7.200000000000000000e+02 6.439268680254413901e+00 3.617889618845533395e+00 1.318851062900912568e-03 7.386021132519444699e+00
7.320000000000000000e+02 6.440411506770861827e+00 3.618107555524269436e+00 -1.350192166008226105e-03 7.387124236325473881e+00
7.440000000000000000e+02 6.437950015574946505e+00 3.618275739707424332e+00 1.373416061861008636e-03 7.385060705090272570e+00
7.560000000000000000e+02 6.438184901541794680e+00 3.619405430654615952e+00 -1.405126712160005478e-03 7.385819011610962548e+00
7.680000000000000000e+02 6.437159047097694931e+00 3.621069953918253148e+00 1.428726863959583733e-03 7.385740738075071476e+00
7.800000000000000000e+02 6.437199464847457975e+00 3.622683691200795142e+00 -1.460307780253667113e-03 7.386567281845026756e+00
7.920000000000000000e+02 6.436644985305401079e+00 3.624407720044551251e+00 1.484416093260021571e-03 7.386929821750498171e+00
8.040000000000000000e+02 6.437913265015515307e+00 3.625761633556409791e+00 -1.515758684030953053e-03 7.388699271776919097e+00
8.160000000000000000e+02 6.437374797666596038e+00 3.626076672979773097e+00 1.540857719606645616e-03 7.388384715091900645e+00
8.280000000000000000e+02 6.438201561079215374e+00 3.626090515532046421e+00 -1.572392886878722518e-03 7.389111870876885035e+00
8.400000000000000000e+02 6.437540986566471446e+00 3.627177742343142608e+00 1.598150705206641785e-03 7.389069960580857632e+00
8.520000000000000000e+02 6.436828506129103289e+00 3.627945678552129571e+00 -1.628879698864922707e-03 7.388826274658944371e+00
8.640000000000000000e+02 6.436732893820423129e+00 3.627059084254157018e+00 1.654532273030733663e-03 7.388307700991986415e+00
8.760000000000000000e+02 6.437859347773403407e+00 3.628825006246419793e+00 -1.684439633246171027e-03 7.390156070409447331e+00
8.880000000000000000e+02 6.436770459438029945e+00 3.629200292074700851e+00 1.709991931820444271e-03 7.389391830966982155e+00
9.000000000000000000e+02 6.439714246658065910e+00 3.630271083074364302e+00 -1.738624900828989774e-03 7.392482041779562252e+00
9.120000000000000000e+02 6.438997124239797643e+00 3.632373990733343216e+00 1.763189930866768725e-03 7.392890360566913621e+00
9.240000000000000000e+02 6.441005234876909569e+00 3.632660355816898612e+00 -1.791302863045034135e-03 7.394780112025066465e+00
9.360000000000000000e+02 6.439670311214436893e+00 3.633144632546647212e+00 1.813548568705401895e-03 7.393855349349050421e+00
9.480000000000000000e+02 6.442160657042296457e+00 3.633891609864000394e+00 -1.844279928248643416e-03 7.396391388018352941e+00
9.600000000000000000e+02 6.443171684839716917e+00 3.635051647926223595e+00 1.855290840515705104e-03 7.397841934342443082e+00
9.720000000000000000e+02 6.443207038649606311e+00 3.639254062230998343e+00 -1.901893122938475792e-03 7.399938559850757436e+00
9.840000000000000000e+02 6.446688391444548749e+00 3.642561328957012456e+00 1.878739187546503431e-03 7.404596395568088241e+00
9.960000000000000000e+02 6.447317436112268929e+00 3.644629849158874890e+00 -1.993420632424832643e-03 7.406161815211907751e+00
1.008000000000000000e+03 6.439906479162025299e+00 3.647427842774079387e+00 1.869822965686496414e-03 7.401089705228178772e+00
1.020000000000000000e+03 6.437853361085278614e+00 3.647216398522246994e+00 -2.149232293928723860e-03 7.399199144210545143e+00
1.032000000000000000e+03 6.436399998530336397e+00 3.644952094576414670e+00 1.734918916295789251e-03 7.396818486537434900e+00
1.044000000000000000e+03 6.435451270974827054e+00 3.642336276128845363e+00 -2.390401235908714769e-03 7.394704343211683018e+00
1.056000000000000000e+03 6.435184160643713014e+00 3.637716177320077460e+00 1.612865724256697369e-03 7.392197019118996515e+00
1.068000000000000000e+03 6.434844760639346184e+00 3.629140030208691137e+00 -2.955261298496050185e-03 7.387685238690135492e+00
1.080000000000000000e+03 6.435362272199797395e+00 3.623392269979465397e+00 2.012418918446052477e-03 7.385314019486875381e+00
1.092000000000000000e+03 6.437708714804503352e+00 3.616007348450063219e+00 -2.433895616809695489e-03 7.383739470252358217e+00
1.104000000000000000e+03 6.438680757798183052e+00 3.619604422868245575e+00 2.320820456451078671e-03 7.386348994266080048e+00
1.116000000000000000e+03 6.437046853205623087e+00 3.614654440039169359e+00 -1.965227863126612663e-03 7.382499764536389009e+00
