# z, Alpha
7.200000000000000000e+02 8.960966881693436040e-03
7.320000000000000000e+02 -1.703987461933348380e-02
7.440000000000000000e+02 6.366181399248159976e-03
7.560000000000000000e+02 -6.677009239959772998e-04
7.680000000000000000e+02 7.162234618132077603e-03
7.800000000000000000e+02 3.190221050611541462e-03
7.920000000000000000e+02 1.580944848514134748e-02
8.040000000000000000e+02 -2.852416353544466252e-03
8.160000000000000000e+02 6.692415959444614204e-03
8.280000000000000000e+02 -3.914126504103071546e-04
8.400000000000000000e+02 -2.308610575922232649e-03
8.520000000000000000e+02 -4.983083304561201909e-03
8.640000000000000000e+02 1.801253056375933664e-02
8.760000000000000000e+02 -7.549219542634151396e-03
8.880000000000000000e+02 3.094640579122823199e-02
9.000000000000000000e+02 4.142515900566716078e-03
9.120000000000000000e+02 1.942685451579258607e-02
9.240000000000000000e+02 -9.629380010967858450e-03
9.360000000000000000e+02 2.675335478413978091e-02
9.480000000000000000e+02 1.549308888779322123e-02
9.600000000000000000e+02 2.267270728994010345e-02
9.720000000000000000e+02 5.098490936838896009e-02
9.840000000000000000e+02 1.733544326875898628e-02
9.960000000000000000e+02 -5.684219333206179392e-02
1.008000000000000000e+03 -2.145812524909362223e-02
1.020000000000000000e+03 -2.734710460185655126e-02
1.032000000000000000e+03 -2.458246886387031177e-02
1.044000000000000000e+03 -2.949663595711908212e-02
1.056000000000000000e+03 -5.371518350099760419e-02
1.068000000000000000e+03 -2.856244064351616888e-02
1.080000000000000000e+03 -1.918955137294247118e-02
1.092000000000000000e+03 3.216121368771950040e-02
1.104000000000000000e+03 -4.794245084587611672e-02
1.116000000000000000e+03 4.336644299211291076e-02
1.128000000000000000e+03 -7.880853067055276773e-02
1.140000000000000000e+03 6.566021742411543016e-02
1.152000000000000000e+03 -4.490101934434854308e-02
1.164000000000000000e+03 9.272323858434268831e-03
1.176000000000000000e+03 8.407149450379758707e-03
1.188000000000000000e+03 -7.936038481353397539e-03
1.200000000000000000e+03 9.391564410015415532e-03
1.212000000000000000e+03 2.096498368865302650e-02
1.224000000000000000e+03 -1.054557248683556381e-01
1.236000000000000000e+03 2.054242178523798534e-01
1.248000000000000000e+03 -2.375697527210661741e-01
1.260000000000000000e+03 2.755426210040189394e-01
1.272000000000000000e+03 -3.269028014647782365e-01
1.284000000000000000e+03 3.581160072378461456e-01
1.296000000000000000e+03 -3.856748107463872643e-01
1.308000000000000000e+03 4.027569296668972454e-01
1.320000000000000000e+03 -4.091832329243657029e-01
1.332000000000000000e+03 4.156231067770003729e-01
1.344000000000000000e+03 -4.169470764920563122e-01
1.356000000000000000e+03 4.205451605591395414e-01
1.368000000000000000e+03 -4.202191283417203160e-01
1.380000000000000000e+03 4.226397254619594923e-01
1.392000000000000000e+03 -4.216215835306995063e-01
1.404000000000000000e+03 4.235113490742208331e-01
1.416000000000000000e+03 -4.221774818566541576e-01
1.428000000000000000e+03 4.236587120498404024e-01
1.440000000000000000e+03 -4.220945946111807068e-01
1.452000000000000000e+03 4.232900995659406029e-01
1.464000000000000000e+03 -4.215603496466552857e-01
1.476000000000000000e+03 4.225290428683815547e-01
1.488000000000000000e+03 -4.206263404821644625e-01
1.500000000000000000e+03 4.214345027706585256e-01
1.512000000000000000e+03 -4.194243454114666148e-01
1.524000000000000000e+03 4.201318947620865663e-01
1.536000000000000000e+03 -4.180918673228988802e-01
1.548000000000000000e+03 4.187466062249948773e-01
1.560000000000000000e+03 -4.166074744919945338e-01
1.572000000000000000e+03 4.171171533546660926e-01
1.584000000000000000e+03 -4.148623917683876283e-01
1.596000000000000000e+03 4.151101661641127816e-01
1.608000000000000000e+03 -4.127975263058120126e-01
1.620000000000000000e+03 4.128647767249147837e-01
1.632000000000000000e+03 -4.103778181068336028e-01
1.644000000000000000e+03 4.102927672244363055e-01
1.656000000000000000e+03 -4.076038306725052185e-01
1.668000000000000000e+03 4.071682077182146031e-01
1.680000000000000000e+03 -4.042568689171373020e-01
1.692000000000000000e+03 4.032865930317662273e-01
1.704000000000000000e+03 -3.997947438749165361e-01
1.716000000000000000e+03 3.981091133102375723e-01
1.728000000000000000e+03 -3.936347855748618119e-01
